activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,13422649,[],CHEMBL2423207,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of Hoechst 33342 preincubated for 30 mins before Hoechst 33342 addition measured after 120 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2oc3ccc4ccccc4c3c(=O)c2OC)cc1OC,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '14.82', 'le': '0.27', 'lle': '0.73', 'sei': '9.27'}",CHEMBL2420100,,CHEMBL2420100,5.37,False,http://www.openphacts.org/units/Nanomolar,1916219,=,1,True,=,,IC50,nM,,4270.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,4.27
,13422650,[],CHEMBL2423205,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of pheophorbide-A preincubated for 30 mins before pheophorbide-A addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(-c2oc3c(ccc4ccccc43)c(=O)c2OC)ccc1F,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '15.40', 'le': '0.28', 'lle': '0.63', 'sei': '11.09'}",CHEMBL2420092,,CHEMBL2420092,5.40,False,http://www.openphacts.org/units/Nanomolar,1916210,=,1,True,=,,IC50,nM,,4010.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,4.01
,13422652,[],CHEMBL2423205,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of pheophorbide-A preincubated for 30 mins before pheophorbide-A addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2oc3cc(OC)cc(O)c3c(=O)c2OC)c(OC)c1,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '15.10', 'le': '0.28', 'lle': '2.21', 'sei': '6.19'}",CHEMBL2075017,MORIN PENTAMETHYL ETHER,CHEMBL2075017,5.41,False,http://www.openphacts.org/units/Nanomolar,1916233,=,1,True,=,,IC50,nM,,3890.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,3.89
,13422653,[],CHEMBL2423207,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of Hoechst 33342 preincubated for 30 mins before Hoechst 33342 addition measured after 120 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2oc3cc(OC)cc(O)c3c(=O)c2OC)c(OC)c1,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '15.31', 'le': '0.29', 'lle': '2.29', 'sei': '6.28'}",CHEMBL2075017,MORIN PENTAMETHYL ETHER,CHEMBL2075017,5.49,False,http://www.openphacts.org/units/Nanomolar,1916233,=,1,True,=,,IC50,nM,,3270.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,3.27
,13422654,[],CHEMBL2423205,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of pheophorbide-A preincubated for 30 mins before pheophorbide-A addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2oc3c(ccc4ccccc43)c(=O)c2OC)cc1,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '16.59', 'le': '0.30', 'lle': '0.88', 'sei': '11.33'}",CHEMBL2420090,,CHEMBL2420090,5.51,False,http://www.openphacts.org/units/Nanomolar,1916208,=,1,True,=,,IC50,nM,,3070.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,3.07
,13422655,[],CHEMBL2423207,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of Hoechst 33342 preincubated for 30 mins before Hoechst 33342 addition measured after 120 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2oc3ccc4ccccc4c3c(=O)c2OC)cc1,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '16.59', 'le': '0.30', 'lle': '0.88', 'sei': '11.33'}",CHEMBL2420099,,CHEMBL2420099,5.51,False,http://www.openphacts.org/units/Nanomolar,1916218,=,1,True,=,,IC50,nM,,3070.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,3.07
,13422656,[],CHEMBL2423207,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of Hoechst 33342 preincubated for 30 mins before Hoechst 33342 addition measured after 120 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(O)c(-c2ccccc2)oc2c1ccc1ccccc12,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '19.21', 'le': '0.34', 'lle': '1.22', 'sei': '10.98'}",CHEMBL2420085,,CHEMBL2420085,5.54,False,http://www.openphacts.org/units/Nanomolar,1916203,=,1,True,=,,IC50,nM,,2890.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,2.89
,13422658,[],CHEMBL2423207,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of Hoechst 33342 preincubated for 30 mins before Hoechst 33342 addition measured after 120 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(-c2ccccc2)oc2c(ccc3ccccc32)c1=O,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '18.41', 'le': '0.33', 'lle': '0.95', 'sei': '14.12'}",CHEMBL2420089,,CHEMBL2420089,5.57,False,http://www.openphacts.org/units/Nanomolar,1916207,=,1,True,=,,IC50,nM,,2710.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,2.71
,13422659,[],CHEMBL2423207,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of Hoechst 33342 preincubated for 30 mins before Hoechst 33342 addition measured after 120 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2cc(=O)c3c(ccc4ccccc43)o2)cc1,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '18.55', 'le': '0.33', 'lle': '0.99', 'sei': '14.22'}",CHEMBL2420093,,CHEMBL2420093,5.61,False,http://www.openphacts.org/units/Nanomolar,1916212,=,1,True,=,,IC50,nM,,2460.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,2.46
,13422660,[],CHEMBL2423207,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of Hoechst 33342 preincubated for 30 mins before Hoechst 33342 addition measured after 120 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(-c2oc3c(ccc4ccccc43)c(=O)c2OC)ccc1F,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '16.02', 'le': '0.29', 'lle': '0.84', 'sei': '11.53'}",CHEMBL2420092,,CHEMBL2420092,5.61,False,http://www.openphacts.org/units/Nanomolar,1916210,=,1,True,=,,IC50,nM,,2440.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,2.44
,13422661,[],CHEMBL2423205,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of pheophorbide-A preincubated for 30 mins before pheophorbide-A addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(-c2ccccc2)oc2c(ccc3ccccc32)c1=O,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '18.64', 'le': '0.33', 'lle': '1.02', 'sei': '14.29'}",CHEMBL2420089,,CHEMBL2420089,5.64,False,http://www.openphacts.org/units/Nanomolar,1916207,=,1,True,=,,IC50,nM,,2310.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,2.31
,13422662,[],CHEMBL2423205,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of pheophorbide-A preincubated for 30 mins before pheophorbide-A addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '16.56', 'le': '0.31', 'lle': '2.18', 'sei': '8.45'}",CHEMBL575808,FISETIN TETRAMETHYL ETHER,CHEMBL575808,5.67,False,http://www.openphacts.org/units/Nanomolar,1916229,=,1,True,=,,IC50,nM,,2140.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,2.14
,13422663,[],CHEMBL2423205,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of pheophorbide-A preincubated for 30 mins before pheophorbide-A addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '15.38', 'le': '0.29', 'lle': '2.23', 'sei': '7.50'}",CHEMBL19032,PENTAMETHYLQUERCETIN,CHEMBL19032,5.73,False,http://www.openphacts.org/units/Nanomolar,1916230,=,1,True,=,,IC50,nM,,1880.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.88
,13422664,[],CHEMBL2423205,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of pheophorbide-A preincubated for 30 mins before pheophorbide-A addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(=O)c(O)c(-c3ccc(OC)c(OC)c3)oc2c1,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '17.52', 'le': '0.33', 'lle': '2.56', 'sei': '7.36'}",CHEMBL77198,,CHEMBL77198,5.75,False,http://www.openphacts.org/units/Nanomolar,1916224,=,1,True,=,,IC50,nM,,1770.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.77
,13422666,[],CHEMBL2423205,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of pheophorbide-A preincubated for 30 mins before pheophorbide-A addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2cc(=O)c3c(ccc4ccccc43)o2)cc1,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '19.09', 'le': '0.34', 'lle': '1.15', 'sei': '14.64'}",CHEMBL2420093,,CHEMBL2420093,5.77,False,http://www.openphacts.org/units/Nanomolar,1916212,=,1,True,=,,IC50,nM,,1690.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.69
,13422667,[],CHEMBL2423205,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of pheophorbide-A preincubated for 30 mins before pheophorbide-A addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(O)c(-c2ccccc2)oc2c1ccc1ccccc12,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '20.11', 'le': '0.36', 'lle': '1.48', 'sei': '11.50'}",CHEMBL2420085,,CHEMBL2420085,5.80,False,http://www.openphacts.org/units/Nanomolar,1916203,=,1,True,=,,IC50,nM,,1590.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.59
,13422668,[],CHEMBL2423205,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of pheophorbide-A preincubated for 30 mins before pheophorbide-A addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2oc3c(ccc4ccccc43)c(=O)c2O)cc1OC,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '16.70', 'le': '0.31', 'lle': '1.48', 'sei': '8.44'}",CHEMBL2420087,,CHEMBL2420087,5.82,False,http://www.openphacts.org/units/Nanomolar,1916205,=,1,True,=,,IC50,nM,,1520.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.52
,13422669,[],CHEMBL2423205,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of pheophorbide-A preincubated for 30 mins before pheophorbide-A addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '21.50', 'le': '0.38', 'lle': '1.24', 'sei': '19.38'}",CHEMBL283196,ALPHA-NAPHTHOFLAVONE,CHEMBL283196,5.85,False,http://www.openphacts.org/units/Nanomolar,1916199,=,1,True,=,,IC50,nM,,1400.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.4
,13422670,[],CHEMBL2423205,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of pheophorbide-A preincubated for 30 mins before pheophorbide-A addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2oc3ccccc3c(=O)c2OC)cc1OC,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '18.80', 'le': '0.35', 'lle': '2.38', 'sei': '10.14'}",CHEMBL2420103,,CHEMBL2420103,5.87,False,http://www.openphacts.org/units/Nanomolar,1916228,=,1,True,=,,IC50,nM,,1340.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.34
,13422671,[],CHEMBL2423207,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of Hoechst 33342 preincubated for 30 mins before Hoechst 33342 addition measured after 120 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '21.60', 'le': '0.38', 'lle': '1.27', 'sei': '19.47'}",CHEMBL283196,ALPHA-NAPHTHOFLAVONE,CHEMBL283196,5.88,False,http://www.openphacts.org/units/Nanomolar,1916199,=,1,True,=,,IC50,nM,,1310.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.31
,13422672,[],CHEMBL2423205,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of pheophorbide-A preincubated for 30 mins before pheophorbide-A addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2cc(=O)c3ccc4ccccc4c3o2)cc1,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '19.48', 'le': '0.35', 'lle': '1.27', 'sei': '14.93'}",CHEMBL2420082,,CHEMBL2420082,5.89,False,http://www.openphacts.org/units/Nanomolar,1916200,=,1,True,=,,IC50,nM,,1290.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.29
,13422673,[],CHEMBL2423205,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of pheophorbide-A preincubated for 30 mins before pheophorbide-A addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(-c2ccccc2)oc2ccccc2c1=O,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '23.36', 'le': '0.42', 'lle': '2.42', 'sei': '14.94'}",CHEMBL144625,,CHEMBL144625,5.89,False,http://www.openphacts.org/units/Nanomolar,1916226,=,1,True,=,,IC50,nM,,1280.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.28
,13422674,[],CHEMBL2423207,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of Hoechst 33342 preincubated for 30 mins before Hoechst 33342 addition measured after 120 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2cc(=O)c3ccc4ccccc4c3o2)cc1,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '19.49', 'le': '0.35', 'lle': '1.27', 'sei': '14.94'}",CHEMBL2420082,,CHEMBL2420082,5.89,False,http://www.openphacts.org/units/Nanomolar,1916200,=,1,True,=,,IC50,nM,,1280.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.28
,13422675,[],CHEMBL2423207,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of Hoechst 33342 preincubated for 30 mins before Hoechst 33342 addition measured after 120 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2cc(=O)c3ccc4ccccc4c3o2)cc1OC,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '17.78', 'le': '0.32', 'lle': '1.28', 'sei': '12.14'}",CHEMBL2420083,,CHEMBL2420083,5.91,False,http://www.openphacts.org/units/Nanomolar,1916201,=,1,True,=,,IC50,nM,,1230.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.23
,13422676,[],CHEMBL2423207,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of Hoechst 33342 preincubated for 30 mins before Hoechst 33342 addition measured after 120 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(-c2ccccc2)oc2ccccc2c1=O,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '23.46', 'le': '0.43', 'lle': '2.45', 'sei': '15.00'}",CHEMBL144625,,CHEMBL144625,5.92,False,http://www.openphacts.org/units/Nanomolar,1916226,=,1,True,=,,IC50,nM,,1210.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.21
,13422677,[],CHEMBL2423207,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of Hoechst 33342 preincubated for 30 mins before Hoechst 33342 addition measured after 120 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '17.32', 'le': '0.32', 'lle': '2.44', 'sei': '8.83'}",CHEMBL575808,FISETIN TETRAMETHYL ETHER,CHEMBL575808,5.93,False,http://www.openphacts.org/units/Nanomolar,1916229,=,1,True,=,,IC50,nM,,1180.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.18
,13422678,[],CHEMBL2423207,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of Hoechst 33342 preincubated for 30 mins before Hoechst 33342 addition measured after 120 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2oc3ccccc3c(=O)c2OC)cc1OC,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '18.98', 'le': '0.35', 'lle': '2.44', 'sei': '10.24'}",CHEMBL2420103,,CHEMBL2420103,5.93,False,http://www.openphacts.org/units/Nanomolar,1916228,=,1,True,=,,IC50,nM,,1180.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.18
,13422679,[],CHEMBL2423205,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of pheophorbide-A preincubated for 30 mins before pheophorbide-A addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2cc(=O)c3ccc4ccccc4c3o2)cc1OC,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '17.89', 'le': '0.32', 'lle': '1.32', 'sei': '12.22'}",CHEMBL2420083,,CHEMBL2420083,5.95,False,http://www.openphacts.org/units/Nanomolar,1916201,=,1,True,=,,IC50,nM,,1130.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.13
,13422680,[],CHEMBL2423207,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of Hoechst 33342 preincubated for 30 mins before Hoechst 33342 addition measured after 120 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2oc3c(ccc4ccccc43)c(=O)c2OC)cc1,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '17.98', 'le': '0.33', 'lle': '1.34', 'sei': '12.28'}",CHEMBL2420090,,CHEMBL2420090,5.97,False,http://www.openphacts.org/units/Nanomolar,1916208,=,1,True,=,,IC50,nM,,1060.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.06
,13422681,[],CHEMBL2423207,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of Hoechst 33342 preincubated for 30 mins before Hoechst 33342 addition measured after 120 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(=O)c(O)c(-c3ccc(OC)c(OC)c3)oc2c1,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '18.26', 'le': '0.34', 'lle': '2.81', 'sei': '7.67'}",CHEMBL77198,,CHEMBL77198,6.00,False,http://www.openphacts.org/units/Nanomolar,1916224,=,1,True,=,,IC50,nM,,1010.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.01
,13422683,[],CHEMBL2423207,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of Hoechst 33342 preincubated for 30 mins before Hoechst 33342 addition measured after 120 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '16.34', 'le': '0.31', 'lle': '2.59', 'sei': '7.97'}",CHEMBL19032,PENTAMETHYLQUERCETIN,CHEMBL19032,6.08,False,http://www.openphacts.org/units/Nanomolar,1916230,=,1,True,=,,IC50,nM,,822.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.822
,13422684,[],CHEMBL2423207,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of Hoechst 33342 preincubated for 30 mins before Hoechst 33342 addition measured after 120 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2oc3c(ccc4ccccc43)c(=O)c2O)cc1OC,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '17.63', 'le': '0.32', 'lle': '1.80', 'sei': '8.91'}",CHEMBL2420087,,CHEMBL2420087,6.14,False,http://www.openphacts.org/units/Nanomolar,1916205,=,1,True,=,,IC50,nM,,724.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.724
,13422685,[],CHEMBL2423207,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of Hoechst 33342 preincubated for 30 mins before Hoechst 33342 addition measured after 120 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2cc(=O)c3c(ccc4ccccc43)o2)cc1OC,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '18.74', 'le': '0.34', 'lle': '1.60', 'sei': '12.80'}",CHEMBL2420094,,CHEMBL2420094,6.23,False,http://www.openphacts.org/units/Nanomolar,1916213,=,1,True,=,,IC50,nM,,590.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.59
,13422686,[],CHEMBL2423205,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of pheophorbide-A preincubated for 30 mins before pheophorbide-A addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '17.42', 'le': '0.33', 'lle': '3.04', 'sei': '7.15'}",CHEMBL77966,RETUSIN,CHEMBL77966,6.24,False,http://www.openphacts.org/units/Nanomolar,1916232,=,1,True,=,,IC50,nM,,570.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.57
,13422687,[],CHEMBL2423207,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of Hoechst 33342 preincubated for 30 mins before Hoechst 33342 addition measured after 120 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '17.49', 'le': '0.33', 'lle': '3.07', 'sei': '7.17'}",CHEMBL77966,RETUSIN,CHEMBL77966,6.27,False,http://www.openphacts.org/units/Nanomolar,1916232,=,1,True,=,,IC50,nM,,540.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.54
,13422688,[],CHEMBL2423207,Inhibition of human BCRP expressed in MDCK2 cells assessed as accumulation of Hoechst 33342 preincubated for 30 mins before Hoechst 33342 addition measured after 120 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(-c2cc(=O)c3ccc4ccccc4c3o2)ccc1F,,,CHEMBL2417408,Eur. J. Med. Chem.,2013,"{'bei': '19.61', 'le': '0.36', 'lle': '1.52', 'sei': '15.93'}",CHEMBL2420084,,CHEMBL2420084,6.28,False,http://www.openphacts.org/units/Nanomolar,1916202,=,1,True,=,,IC50,nM,,522.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.522
